Time_Step,Vehicles_in_CBD,Current_Toll_Fee,CBD_Avg_Speed_mps,Global_Avg_Speed_mps,Total_Revenue,Detoured_Vehicles
4150,39,0.0,12.5,12.69,0.0,0
4160,41,0.0,12.32,12.38,0.0,0
4170,40,0.0,12.16,12.38,0.0,0
4180,36,0.0,12.46,12.59,0.0,0
4190,37,0.0,12.34,12.45,0.0,0
4200,39,0.0,12.41,12.62,0.0,0
4210,40,0.0,12.78,12.39,0.0,0
4220,38,0.0,12.65,12.84,0.0,0
4230,38,0.0,13.25,12.84,0.0,0
4240,39,0.0,12.84,12.66,0.0,0
4250,37,0.0,13.19,12.76,0.0,0
4260,36,0.0,12.7,12.77,0.0,0
4270,34,0.0,13.17,12.4,0.0,0
4280,30,0.0,13.32,12.46,0.0,0
4290,28,0.0,12.81,12.83,0.0,0
4300,25,0.0,13.03,12.5,0.0,0
4310,23,0.0,12.76,12.27,0.0,0
4320,24,0.0,11.9,12.2,0.0,0
4330,24,0.0,12.39,12.42,0.0,0
4340,23,0.0,13.03,12.53,0.0,0
4350,25,0.0,12.43,12.71,0.0,0
4360,25,0.0,12.66,12.19,0.0,0
4370,26,0.0,12.24,12.67,0.0,0
4380,29,0.0,12.35,12.42,0.0,0
4390,31,0.0,12.83,12.42,0.0,0
4400,35,0.0,12.32,12.61,0.0,0
4410,34,0.0,12.44,12.57,0.0,0
4420,32,0.0,12.79,12.71,0.0,0
4430,35,0.0,11.39,12.56,0.0,0
4440,38,0.0,12.73,12.63,0.0,0
4450,37,0.0,12.69,12.56,0.0,0
4460,39,0.0,12.25,12.4,0.0,0
4470,39,0.0,11.79,12.46,0.0,0
4480,43,0.0,12.38,12.41,0.0,0
4490,41,0.0,12.77,12.52,0.0,0
4500,42,0.0,12.37,12.38,0.0,0
4510,40,0.0,12.93,12.41,0.0,0
4520,40,0.0,12.57,12.46,0.0,0
4530,39,0.0,12.54,12.52,0.0,0
4540,36,0.0,12.42,12.09,0.0,0
4550,38,0.0,12.68,12.58,0.0,0
4560,39,0.0,12.44,12.32,0.0,0
4570,37,0.0,12.46,12.53,0.0,0
4580,37,0.0,12.39,12.33,0.0,0
4590,37,0.0,12.47,12.4,0.0,0
4600,38,0.0,12.82,12.51,0.0,0
